hhidpn_key,wave,year,children_has_group_raw,children_inperson_raw,children_inperson_freqscore,children_phone_raw,children_phone_freqscore,children_written_email_raw,children_written_email_freqscore,other_relatives_has_group_raw,other_relatives_inperson_raw,other_relatives_inperson_freqscore,other_relatives_phone_raw,other_relatives_phone_freqscore,other_relatives_written_email_raw,other_relatives_written_email_freqscore,friends_has_group_raw,friends_inperson_raw,friends_inperson_freqscore,friends_phone_raw,friends_phone_freqscore,friends_written_email_raw,friends_written_email_freqscore
53256011,11,2012,1.0,,,2.0,4.0,,,1.0,,,2.0,4.0,,,1.0,,,3.0,3.0,,
53266010,11,2012,,,,,,,,,,,,,,,,,,,,,
53279010,11,2012,,,,,,,,,,,,,,,,,,,,,
53301020,11,2012,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,5.0,6.0,0.0,3.0,0.0,6.0,0.0
53304010,11,2012,,,,,,,,,,,,,,,,,,,,,
53320010,11,2012,,1.0,5.0,1.0,5.0,6.0,0.0,,2.0,4.0,2.0,4.0,,,,,,,,,
53320020,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
53321031,11,2012,,,,,,,,,,,,,,,,,,,,,
53326010,11,2012,5.0,,,,,,,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
53345010,11,2012,,,,,,,,,,,,,,,,,,,,,
53345020,11,2012,,,,,,,,,,,,,,,,,,,,,
53352010,11,2012,,,,,,,,,,,,,,,,,,,,,
53352020,11,2012,,,,,,,,,,,,,,,,,,,,,
53354030,11,2012,,,,,,,,,,,,,,,,,,,,,
53376020,11,2012,,,,,,,,,,,,,,,,,,,,,
53407020,11,2012,,,,,,,,,,,,,,,,,,,,,
53442020,11,2012,,,,,,,,,,,,,,,,,,,,,
53472020,11,2012,1.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
53478040,11,2012,,,,,,,,,,,,,,,,,,,,,
53482020,11,2012,,,,,,,,,,,,,,,,,,,,,
53495010,11,2012,,,,,,,,,,,,,,,,,,,,,
53523010,11,2012,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0
53523020,11,2012,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
53536010,11,2012,,,,,,,,,,,,,,,,,,,,,
53546020,11,2012,,,,,,,,,,,,,,,,,,,,,
53648010,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
53648040,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
53674020,11,2012,,,,,,,,,,,,,,,,,,,,,
53683010,11,2012,,,,,,,,,,,,,,,,,,,,,
53700010,11,2012,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
53725031,11,2012,,,,,,,,,,,,,,,,,,,,,
53730010,11,2012,1.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
53730020,11,2012,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
53764010,11,2012,,,,,,,,,,,,,,,,,,,,,
53764020,11,2012,,,,,,,,,,,,,,,,,,,,,
53776010,11,2012,,,,,,,,,,,,,,,,,,,,,
53776040,11,2012,,,,,,,,,,,,,,,,,,,,,
53780010,11,2012,,,,,,,,,,,,,,,,,,,,,
53782010,11,2012,,,,,,,,,,,,,,,,,,,,,
53782020,11,2012,,,,,,,,,,,,,,,,,,,,,
53788030,11,2012,,,,,,,,,,,,,,,,,,,,,
53788020,11,2012,,,,,,,,,,,,,,,,,,,,,
53813010,11,2012,,,,,,,,,,,,,,,,,,,,,
53824020,11,2012,1.0,6.0,0.0,3.0,3.0,5.0,1.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,5.0,3.0,3.0,6.0,0.0
53824030,11,2012,1.0,6.0,0.0,2.0,4.0,5.0,1.0,1.0,6.0,0.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
53828020,11,2012,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
53828030,11,2012,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0
53846010,11,2012,,,,,,,,,,,,,,,,,,,,,
53856020,11,2012,,,,,,,,,,,,,,,,,,,,,
53856030,11,2012,,,,,,,,,,,,,,,,,,,,,
53871010,11,2012,1.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,5.0
53871011,11,2012,1.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,,,,,,,1.0,3.0,3.0,2.0,4.0,2.0,4.0
53871020,11,2012,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,2.0,4.0,6.0,0.0,,3.0,3.0,2.0,4.0,6.0,0.0
53871021,11,2012,,3.0,3.0,2.0,4.0,,,1.0,6.0,0.0,3.0,3.0,,,1.0,3.0,3.0,2.0,4.0,,
53874010,11,2012,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
53876010,11,2012,,,,,,,,,,,,,,,,,,,,,
53876040,11,2012,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
53879010,11,2012,,,,,,,,,,,,,,,,,,,,,
53879020,11,2012,,,,,,,,,,,,,,,,,,,,,
53881010,11,2012,1.0,6.0,0.0,2.0,4.0,4.0,2.0,1.0,6.0,0.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0
53882010,11,2012,,,,,,,,,,,,,,,,,,,,,
53882011,11,2012,,,,,,,,,,,,,,,,,,,,,
53889010,11,2012,,,,,,,,,,,,,,,,,,,,,
53889040,11,2012,,,,,,,,,,,,,,,,,,,,,
53892010,11,2012,1.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
53898010,11,2012,,,,,,,,,,,,,,,,,,,,,
53901020,11,2012,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0
53901030,11,2012,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
53910010,11,2012,,,,,,,,,,,,,,,,,,,,,
53926010,11,2012,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,5.0,6.0,0.0,5.0,0.0,6.0,0.0
53930020,11,2012,,,,,,,,,,,,,,,,,,,,,
53930030,11,2012,,,,,,,,,,,,,,,,,,,,,
53940010,11,2012,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0
53949010,11,2012,,,,,,,,,,,,,,,,,,,,,
54000010,11,2012,1.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0
54000011,11,2012,,,,,,,,,,,,,,,,,,,,,
54008010,11,2012,,,,,,,,,,,,,,,,,,,,,
54017020,11,2012,,,,,,,,,,,,,,,,,,,,,
54053010,11,2012,,,,,,,,,,,,,,,,,,,,,
54053020,11,2012,,,,,,,,,,,,,,,,,,,,,
54082010,11,2012,,,,,,,,,,,,,,,,,,,,,
54082020,11,2012,,,,,,,,,,,,,,,,,,,,,
54098020,11,2012,,,,,,,,,,,,,,,,,,,,,
54098030,11,2012,,,,,,,,,,,,,,,,,,,,,
54111020,11,2012,,,,,,,,,,,,,,,,,,,,,
54111030,11,2012,,,,,,,,,,,,,,,,,,,,,
54113010,11,2012,1.0,,,2.0,4.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
54114020,11,2012,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
54124010,11,2012,,,,,,,,,,,,,,,,,,,,,
54129010,11,2012,,,,,,,,,,,,,,,,,,,,,
54129011,11,2012,1.0,5.0,1.0,6.0,0.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
54137010,11,2012,,,,,,,,,,,,,,,,,,,,,
54154020,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,3.0,3.0,6.0,0.0
54168010,11,2012,,,,,,,,,,,,,,,,,,,,,
54168020,11,2012,,,,,,,,,,,,,,,,,,,,,
54169030,11,2012,,6.0,0.0,1.0,5.0,6.0,0.0,,,,1.0,5.0,,,,6.0,0.0,1.0,5.0,6.0,0.0
54185020,11,2012,,,,,,,,,,,,,,,,,,,,,
54185021,11,2012,,,,,,,,,,,,,,,,,,,,,
54188010,11,2012,,,,,,,,,,,,,,,,,,,,,
54191010,11,2012,,,,,,,,,,,,,,,,,,,,,
54191011,11,2012,,,,,,,,,,,,,,,,,,,,,
54212041,11,2012,,,,,,,,,,,,,,,,,,,,,
54257010,11,2012,,,,,,,,,,,,,,,,,,,,,
54271010,11,2012,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0
54271020,11,2012,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0
54272010,11,2012,,,,,,,,,,,,,,,,,,,,,
54272020,11,2012,,,,,,,,,,,,,,,,,,,,,
54289020,11,2012,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
54289030,11,2012,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
54290010,11,2012,,,,,,,,,,,,,,,,,,,,,
54290020,11,2012,,,,,,,,,,,,,,,,,,,,,
54298010,11,2012,1.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0
54312010,11,2012,,,,,,,,,,,,,,,,,,,,,
54312040,11,2012,,,,,,,,,,,,,,,,,,,,,
54317020,11,2012,5.0,,,,,,,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
54336040,11,2012,,,,,,,,,,,,,,,,,,,,,
54362010,11,2012,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,5.0,2.0,4.0,,,,,,,
54362040,11,2012,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
54384010,11,2012,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
54384040,11,2012,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0
54387010,11,2012,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0
54387020,11,2012,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0
54390020,11,2012,,,,,,,,,,,,,,,,,,,,,
54390021,11,2012,,,,,,,,,,,,,,,,,,,,,
54395010,11,2012,1.0,4.0,2.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0
54406010,11,2012,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
54441021,11,2012,,,,,,,,,,,,,,,,,,,,,
54441030,11,2012,,,,,,,,,,,,,,,,,,,,,
54479010,11,2012,,,,,,,,,,,,,,,,,,,,,
54479012,11,2012,,,,,,,,,,,,,,,,,,,,,
54479011,11,2012,,,,,,,,,,,,,,,,,,,,,
54486010,11,2012,,,,,,,,,,,,,,,,,,,,,
54486040,11,2012,,,,,,,,,,,,,,,,,,,,,
54504010,11,2012,,,,,,,,,,,,,,,,,,,,,
54509030,11,2012,,,,,,,,,,,,,,,,,,,,,
54509031,11,2012,,,,,,,,,,,,,,,,,,,,,
54514010,11,2012,,,,,,,,,,,,,,,,,,,,,
54514040,11,2012,,,,,,,,,,,,,,,,,,,,,
54524010,11,2012,,,,,,,,,,,,,,,,,,,,,
54534010,11,2012,,,,,,,,,,,,,,,,,,,,,
54534020,11,2012,,,,,,,,,,,,,,,,,,,,,
54540020,11,2012,,,,,,,,,,,,,,,,,,,,,
54540030,11,2012,,,,,,,,,,,,,,,,,,,,,
54542020,11,2012,,,,,,,,,3.0,3.0,4.0,2.0,6.0,0.0,,3.0,3.0,5.0,1.0,6.0,0.0
54542023,11,2012,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
54542021,11,2012,,,,,,,,,,,,,,,,,,,,,
54542022,11,2012,,,,,,,,,,,,,,,,,,,,,
54547010,11,2012,,,,,,,,,,,,,,,,,,,,,
54580010,11,2012,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
54580012,11,2012,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,3.0,3.0
54586010,11,2012,,,,,,,,,,,,,,,,,,,,,
54586020,11,2012,,,,,,,,,,,,,,,,,,,,,
54594010,11,2012,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0
54594020,11,2012,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,,,1.0,3.0,3.0,3.0,3.0,,
54597010,11,2012,1.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
54602010,11,2012,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,6.0,0.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,4.0
54616010,11,2012,,,,,,,,,,,,,,,,,,,,,
54616040,11,2012,,,,,,,,,,,,,,,,,,,,,
54617010,11,2012,,,,,,,,,,,,,,,,,,,,,
54617040,11,2012,,,,,,,,,,,,,,,,,,,,,
54620010,11,2012,,,,,,,,,,,,,,,,,,,,,
54629020,11,2012,,,,,,,,,,,,,,,,,,,,,
54629030,11,2012,,,,,,,,,,,,,,,,,,,,,
54641010,11,2012,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0
54641020,11,2012,1.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0
54650010,11,2012,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0
54673010,11,2012,1.0,2.0,4.0,,,,,1.0,2.0,4.0,1.0,5.0,,,5.0,2.0,0.0,,0.0,,0.0
54673011,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
54735020,11,2012,,,,,,,,,,,,,,,,,,,,,
54741040,11,2012,,,,,,,,,,,,,,,,,,,,,
54741041,11,2012,,,,,,,,,,,,,,,,,,,,,
54763010,11,2012,,,,,,,,,,,,,,,,,,,,,
54763020,11,2012,,,,,,,,,,,,,,,,,,,,,
54769010,11,2012,1.0,3.0,3.0,2.0,4.0,,,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
54769040,11,2012,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0
54772010,11,2012,5.0,,,,,,,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
54772020,11,2012,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
54773020,11,2012,,,,,,,,,,,,,,,,,,,,,
54795010,11,2012,1.0,6.0,0.0,2.0,4.0,5.0,1.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
54796010,11,2012,5.0,4.0,,2.0,,5.0,,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,6.0,0.0,2.0,4.0,5.0,1.0
54796040,11,2012,,,,,,,,,,,,,,,,,,,,,
54798030,11,2012,,,,,,,,,,,,,,,,,,,,,
54818010,11,2012,,,,,,,,,,,,,,,,,,,,,
54829010,11,2012,,,,,,,,,,,,,,,,,,,,,
54829020,11,2012,,,,,,,,,,,,,,,,,,,,,
54831010,11,2012,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0
54831020,11,2012,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,6.0,0.0,6.0,0.0,5.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0
54859010,11,2012,,,,,,,,,,,,,,,,,,,,,
54932010,11,2012,,,,,,,,,,,,,,,,,,,,,
54932020,11,2012,,,,,,,,,,,,,,,,,,,,,
54991040,11,2012,,,,,,,,,,,,,,,,,,,,,
54991041,11,2012,,,,,,,,,,,,,,,,,,,,,
55000010,11,2012,,,,,,,,,,,,,,,,,,,,,
55000040,11,2012,,,,,,,,,,,,,,,,,,,,,
55012030,11,2012,1.0,6.0,0.0,5.0,1.0,5.0,1.0,1.0,6.0,0.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0
55012031,11,2012,1.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,,,,,,,
55032010,11,2012,,,,,,,,,,,,,,,,,,,,,
55045010,11,2012,1.0,1.0,5.0,1.0,5.0,,,1.0,3.0,3.0,1.0,5.0,,,1.0,2.0,4.0,2.0,4.0,,
55088020,11,2012,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,1.0,5.0,,,1.0,4.0,2.0,2.0,4.0,,
55096020,11,2012,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
55120010,11,2012,,,,,,,,,,,,,,,,,,,,,
55120011,11,2012,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
55134020,11,2012,,,,,,,,,,,,,,,,,,,,,
55134030,11,2012,,,,,,,,,,,,,,,,,,,,,
55145010,11,2012,,,,,,,,,,,,,,,,,,,,,
55145040,11,2012,,,,,,,,,,,,,,,,,,,,,
55151010,11,2012,1.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0
55151020,11,2012,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
55185010,11,2012,1.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0
55185040,11,2012,,,,,,,,,,,,,,,,,,,,,
55185041,11,2012,,,,,,,,,,,,,,,,,,,,,
55197020,11,2012,,,,,,,,,,,,,,,,,,,,,
55212010,11,2012,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
55212040,11,2012,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
55250010,11,2012,1.0,5.0,1.0,4.0,2.0,6.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
55250040,11,2012,1.0,,,1.0,5.0,,,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
55266020,11,2012,,,,,,,,,,,,,,,,,,,,,
55266030,11,2012,,,,,,,,,,,,,,,,,,,,,
55292010,11,2012,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
55363010,11,2012,,,,,,,,,,,,,,,,,,,,,
55363040,11,2012,,,,,,,,,,,,,,,,,,,,,
55369010,11,2012,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
55369040,11,2012,,6.0,0.0,6.0,0.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,,,,,,,
55394010,11,2012,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,5.0
55394020,11,2012,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0
55403020,11,2012,,,,,,,,,,,,,,,,,,,,,
55403030,11,2012,,,,,,,,,,,,,,,,,,,,,
55444040,11,2012,,,,,,,,,,,,,,,,,,,,,
55470040,11,2012,,,,,,,,,,,,,,,,,,,,,
55512020,11,2012,,,,,,,,,,,,,,,,,,,,,
55570010,11,2012,,,,,,,,,,,,,,,,,,,,,
55574020,11,2012,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
55601010,11,2012,,,,,,,,,,,,,,,,,,,,,
55607010,11,2012,5.0,,,,,,,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,,,,,,
55625010,11,2012,,,,,,,,,,,,,,,,,,,,,
55630030,11,2012,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
55633030,11,2012,,,,,,,,,,,,,,,,,,,,,
55633031,11,2012,,,,,,,,,,,,,,,,,,,,,
55634010,11,2012,,,,,,,,,,,,,,,,,,,,,
55654010,11,2012,1.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0
55654020,11,2012,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0
55720010,11,2012,,,,,,,,,,,,,,,,,,,,,
55720020,11,2012,,,,,,,,,,,,,,,,,,,,,
55721020,11,2012,,,,,,,,,,,,,,,,,,,,,
55737010,11,2012,,,,,,,,,,,,,,,,,,,,,
55737040,11,2012,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,6.0,0.0,6.0,0.0
55750010,11,2012,,,,,,,,,,,,,,,,,,,,,
55884010,11,2012,1.0,2.0,4.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
55975020,11,2012,,,,,,,,,,,,,,,,,,,,,
56010010,11,2012,,,,,,,,,,,,,,,,,,,,,
56010020,11,2012,,,,,,,,,,,,,,,,,,,,,
56030011,11,2012,,,,,,,,,,,,,,,,,,,,,
56030012,11,2012,,,,,,,,,,,,,,,,,,,,,
56038020,11,2012,1.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
56038030,11,2012,,,,,,,,,,,,,,,,,,,,,
56041010,11,2012,1.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,,,1.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
56043010,11,2012,,,,,,,,,,,,,,,,,,,,,
56051010,11,2012,,,,,,,,,,,,,,,,,,,,,
56061010,11,2012,,,,,,,,,,,,,,,,,,,,,
56067021,11,2012,,,,,,,,,,,,,,,,,,,,,
56076010,11,2012,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
56082010,11,2012,,2.0,4.0,1.0,5.0,,,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
56083020,11,2012,,,,,,,,,,,,,,,,,,,,,
56083030,11,2012,,,,,,,,,,,,,,,,,,,,,
56087020,11,2012,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0
56087030,11,2012,1.0,5.0,1.0,2.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0
